order_item_id,order_id,product_id,quantity
41093,13756,210,3
41094,13756,251,4
41095,13757,359,4
41096,13757,176,3
41097,13757,422,2
41098,13757,159,3
41099,13758,271,4
41100,13758,196,4
41101,13758,157,3
41102,13759,447,1
41103,13759,365,2
41104,13759,477,4
41105,13759,162,4
41106,13759,54,4
41107,13760,320,5
41108,13760,73,1
41109,13760,280,4
41110,13760,13,1
41111,13760,241,2
41112,13761,76,1
41113,13762,463,2
41114,13762,13,1
41115,13762,307,3
41116,13763,4,4
41117,13763,8,4
41118,13763,34,1
41119,13763,92,4
41120,13763,220,5
41121,13764,254,4
41122,13764,318,4
41123,13765,258,1
41124,13766,469,1
41125,13766,39,1
41126,13766,92,3
41127,13766,397,5
41128,13767,242,4
41129,13767,340,4
41130,13768,275,4
41131,13768,238,3
41132,13768,266,4
41133,13769,143,2
41134,13769,97,4
41135,13769,405,1
41136,13769,479,5
41137,13769,426,1
41138,13770,89,2
41139,13771,446,5
41140,13771,374,5
41141,13771,355,3
41142,13771,123,4
41143,13771,335,2
41144,13772,404,4
41145,13772,413,1
41146,13773,427,5
41147,13773,329,2
41148,13773,205,5
41149,13774,17,4
41150,13775,331,3
41151,13775,228,3
41152,13775,432,4
41153,13775,284,4
41154,13776,494,3
41155,13777,334,3
41156,13777,241,5
41157,13777,63,3
41158,13778,460,3
41159,13778,290,5
41160,13778,98,5
41161,13778,403,4
41162,13778,109,4
41163,13779,312,3
41164,13779,42,3
41165,13779,132,4
41166,13780,161,2
41167,13780,482,5
41168,13780,207,2
41169,13781,499,2
41170,13781,176,1
41171,13781,413,2
41172,13781,445,4
41173,13781,131,1
41174,13782,349,5
41175,13782,250,3
41176,13782,276,4
41177,13782,257,3
41178,13782,208,5
41179,13783,78,5
41180,13783,85,5
41181,13783,146,5
41182,13783,36,1
41183,13784,277,3
41184,13784,235,4
41185,13784,405,4
41186,13784,364,3
41187,13784,399,4
41188,13785,301,1
41189,13785,358,3
41190,13786,309,4
41191,13786,440,4
41192,13786,22,3
41193,13786,376,2
41194,13786,60,2
41195,13787,103,1
41196,13787,362,5
41197,13787,68,4
41198,13788,326,5
41199,13788,341,3
41200,13788,393,5
41201,13788,329,5
41202,13789,156,5
41203,13789,269,5
41204,13790,346,1
41205,13791,288,2
41206,13791,399,1
41207,13791,27,1
41208,13792,152,2
41209,13792,453,4
41210,13792,173,4
41211,13792,154,2
41212,13793,333,4
41213,13794,326,3
41214,13795,384,1
41215,13795,158,4
41216,13796,27,1
41217,13797,255,2
41218,13797,113,3
41219,13798,109,5
41220,13798,122,1
41221,13799,139,2
41222,13799,216,4
41223,13799,283,4
41224,13800,322,4
41225,13800,287,3
41226,13800,142,1
41227,13801,167,3
41228,13801,485,3
41229,13801,65,5
41230,13801,330,4
41231,13801,272,3
41232,13802,264,2
41233,13802,434,4
41234,13803,154,4
41235,13803,226,4
41236,13803,361,4
41237,13804,27,4
41238,13804,107,3
41239,13804,369,1
41240,13804,178,4
41241,13805,417,2
41242,13805,188,4
41243,13805,235,2
41244,13805,33,5
41245,13806,451,5
41246,13806,18,3
41247,13806,150,5
41248,13806,176,4
41249,13807,25,3
41250,13807,245,2
41251,13807,123,5
41252,13807,338,5
41253,13808,217,1
41254,13808,184,2
41255,13808,349,3
41256,13809,285,3
41257,13809,253,5
41258,13809,346,5
41259,13809,121,2
41260,13810,226,2
41261,13810,295,2
41262,13810,244,1
41263,13810,352,5
41264,13811,41,4
41265,13811,108,5
41266,13811,232,5
41267,13811,244,3
41268,13811,132,3
41269,13812,271,3
41270,13813,291,1
41271,13813,34,5
41272,13813,213,5
41273,13813,71,4
41274,13814,439,1
41275,13814,260,5
41276,13815,86,1
41277,13815,313,4
41278,13815,191,1
41279,13815,49,5
41280,13816,208,1
41281,13816,36,5
41282,13816,141,5
41283,13817,170,1
41284,13817,9,3
41285,13817,103,2
41286,13818,112,5
41287,13818,125,5
41288,13818,485,1
41289,13819,16,2
41290,13819,273,4
41291,13819,66,4
41292,13820,383,1
41293,13820,349,3
41294,13820,255,1
41295,13820,83,1
41296,13820,468,1
41297,13821,332,3
41298,13822,192,2
41299,13823,214,5
41300,13823,270,1
41301,13824,1,3
41302,13824,387,3
41303,13824,235,2
41304,13825,47,4
41305,13826,465,4
41306,13826,446,1
41307,13826,273,2
41308,13826,90,5
41309,13826,468,4
41310,13827,417,2
41311,13827,356,1
41312,13827,171,2
41313,13827,433,1
41314,13828,255,4
41315,13828,8,5
41316,13828,252,4
41317,13829,41,5
41318,13829,61,1
41319,13829,475,2
41320,13829,167,1
41321,13829,477,2
41322,13830,190,2
41323,13830,470,1
41324,13830,113,5
41325,13831,378,1
41326,13831,322,2
41327,13831,275,4
41328,13831,384,5
41329,13831,297,2
41330,13832,192,4
41331,13832,381,2
41332,13833,276,1
41333,13833,237,1
41334,13833,449,1
41335,13833,406,3
41336,13834,99,1
41337,13834,209,3
41338,13834,469,4
41339,13834,468,2
41340,13834,93,5
41341,13835,208,2
41342,13836,479,2
41343,13837,185,1
41344,13837,468,1
41345,13837,41,3
41346,13837,485,3
41347,13838,424,3
41348,13838,230,1
41349,13838,332,4
41350,13838,496,3
41351,13838,124,4
41352,13839,24,5
41353,13839,3,5
41354,13839,96,2
41355,13839,273,4
41356,13840,98,4
41357,13841,456,2
41358,13841,318,2
41359,13841,70,5
41360,13842,64,3
41361,13842,265,2
41362,13843,437,2
41363,13843,399,4
41364,13843,490,4
41365,13844,58,4
41366,13845,71,5
41367,13845,97,2
41368,13845,132,4
41369,13845,14,2
41370,13846,276,3
41371,13846,215,2
41372,13846,389,1
41373,13846,401,5
41374,13846,145,4
41375,13847,408,3
41376,13847,55,2
41377,13848,229,2
41378,13848,90,2
41379,13848,151,3
41380,13849,56,3
41381,13849,58,3
41382,13849,11,2
41383,13849,29,1
41384,13849,136,1
41385,13850,218,5
41386,13850,468,2
41387,13850,333,2
41388,13850,378,3
41389,13850,300,2
41390,13851,113,1
41391,13851,155,1
41392,13851,257,4
41393,13851,496,4
41394,13852,172,4
41395,13852,295,3
41396,13853,477,5
41397,13853,68,2
41398,13854,133,3
41399,13854,396,1
41400,13854,380,3
41401,13855,318,3
41402,13856,4,2
41403,13856,3,4
41404,13856,22,4
41405,13856,90,3
41406,13856,165,4
41407,13857,146,2
41408,13857,362,2
41409,13857,306,5
41410,13858,190,4
41411,13858,131,5
41412,13858,168,4
41413,13859,75,4
41414,13859,420,5
41415,13859,155,1
41416,13859,356,1
41417,13859,129,5
41418,13860,138,4
41419,13860,125,1
41420,13861,448,4
41421,13861,315,1
41422,13861,116,2
41423,13861,167,5
41424,13862,107,4
41425,13863,452,2
41426,13863,465,1
41427,13863,169,3
41428,13863,88,4
41429,13863,392,4
41430,13864,99,3
41431,13864,372,2
41432,13864,89,1
41433,13864,234,5
41434,13865,177,1
41435,13865,247,5
41436,13865,300,1
41437,13865,1,5
41438,13866,37,3
41439,13866,110,1
41440,13867,330,2
41441,13868,467,4
41442,13869,359,3
41443,13869,201,5
41444,13869,267,5
41445,13869,108,4
41446,13870,164,2
41447,13870,500,4
41448,13871,388,3
41449,13871,351,5
41450,13871,73,4
41451,13871,88,2
41452,13871,490,3
41453,13872,234,1
41454,13872,371,4
41455,13872,97,1
41456,13872,18,4
41457,13872,50,5
41458,13873,71,3
41459,13873,18,4
41460,13874,434,2
41461,13874,209,1
41462,13875,80,5
41463,13875,421,2
41464,13876,477,1
41465,13876,45,1
41466,13877,175,3
41467,13877,305,2
41468,13877,339,2
41469,13877,443,2
41470,13878,57,2
41471,13878,248,3
41472,13879,427,4
41473,13879,374,3
41474,13879,333,3
41475,13880,472,4
41476,13880,387,5
41477,13880,54,2
41478,13880,402,1
41479,13880,461,1
41480,13881,322,2
41481,13881,45,4
41482,13881,167,1
41483,13881,444,1
41484,13882,316,4
41485,13882,100,3
41486,13882,287,4
41487,13883,42,2
41488,13883,479,3
41489,13883,2,5
41490,13883,256,1
41491,13883,54,1
41492,13884,473,1
41493,13884,439,2
41494,13885,175,4
41495,13885,319,3
41496,13885,10,5
41497,13885,439,2
41498,13885,367,4
41499,13886,188,1
41500,13886,481,3
41501,13887,436,3
41502,13887,154,4
41503,13887,259,2
41504,13887,486,4
41505,13888,329,5
41506,13888,475,5
41507,13888,229,4
41508,13888,372,1
41509,13889,21,2
41510,13889,355,1
41511,13889,170,4
41512,13889,441,3
41513,13889,484,5
41514,13890,417,3
41515,13890,214,2
41516,13890,330,1
41517,13890,57,5
41518,13891,79,1
41519,13891,381,4
41520,13892,95,2
41521,13893,403,2
41522,13893,147,5
41523,13893,355,2
41524,13893,165,3
41525,13894,473,2
41526,13895,389,4
41527,13895,51,4
41528,13895,419,2
41529,13895,227,5
41530,13895,330,1
41531,13896,377,1
41532,13896,145,3
41533,13896,461,1
41534,13897,249,3
41535,13897,177,1
41536,13897,61,3
41537,13897,468,1
41538,13898,433,4
41539,13898,24,4
41540,13898,317,2
41541,13898,177,2
41542,13898,394,2
41543,13899,403,1
41544,13900,384,2
41545,13900,157,5
41546,13900,342,2
41547,13900,255,2
41548,13900,55,3
41549,13901,235,5
41550,13901,99,3
41551,13901,1,1
41552,13901,373,5
41553,13902,245,1
41554,13902,367,5
41555,13902,354,1
41556,13902,76,1
41557,13903,319,1
41558,13903,231,5
41559,13903,31,5
41560,13903,273,1
41561,13904,63,4
41562,13904,397,4
41563,13904,98,2
41564,13904,369,3
41565,13904,146,2
41566,13905,16,4
41567,13905,63,2
41568,13905,346,5
41569,13905,185,5
41570,13905,479,2
41571,13906,5,1
41572,13906,6,3
41573,13906,306,1
41574,13906,36,4
41575,13906,185,5
41576,13907,291,1
41577,13907,61,1
41578,13907,91,2
41579,13907,366,1
41580,13907,127,3
41581,13908,365,3
41582,13908,12,5
41583,13908,279,3
41584,13908,460,3
41585,13909,427,1
41586,13909,384,5
41587,13909,369,4
41588,13909,447,3
41589,13909,126,3
41590,13910,222,2
41591,13911,328,4
41592,13912,127,5
41593,13912,186,5
41594,13912,101,1
41595,13912,6,5
41596,13913,325,2
41597,13913,135,4
41598,13913,481,1
41599,13914,122,1
41600,13914,36,2
41601,13914,128,1
41602,13915,498,4
41603,13915,257,5
41604,13915,335,2
41605,13915,159,5
41606,13915,250,1
41607,13916,277,5
41608,13917,459,1
41609,13917,129,5
41610,13917,280,4
41611,13917,108,4
41612,13917,437,1
41613,13918,66,4
41614,13918,167,5
41615,13919,350,4
41616,13919,403,3
41617,13920,439,5
41618,13920,464,2
41619,13920,308,4
41620,13920,145,3
41621,13920,465,3
41622,13921,135,4
41623,13921,66,2
41624,13922,174,5
41625,13922,287,1
41626,13923,90,2
41627,13924,284,2
41628,13925,32,4
41629,13925,166,5
41630,13925,473,1
41631,13925,247,4
41632,13925,381,1
41633,13926,18,2
41634,13926,460,4
41635,13926,63,5
41636,13926,356,5
41637,13926,234,3
41638,13927,457,5
41639,13927,258,2
41640,13927,325,1
41641,13927,174,4
41642,13927,362,5
41643,13928,325,1
41644,13929,45,3
41645,13929,230,2
41646,13929,293,2
41647,13930,182,4
41648,13931,464,4
41649,13931,26,4
41650,13931,145,5
41651,13931,94,5
41652,13932,294,5
41653,13932,68,1
41654,13933,257,2
41655,13933,26,1
41656,13934,410,3
41657,13934,283,3
41658,13934,416,2
41659,13934,30,2
41660,13934,20,5
41661,13935,314,2
41662,13935,476,5
41663,13936,454,1
41664,13936,163,1
41665,13936,107,5
41666,13936,139,5
41667,13936,396,5
41668,13937,441,2
41669,13937,225,3
41670,13938,172,4
41671,13939,400,1
41672,13940,442,1
41673,13940,380,5
41674,13940,328,1
41675,13940,474,5
41676,13941,267,4
41677,13941,11,1
41678,13941,70,2
41679,13942,143,3
41680,13942,499,4
41681,13943,187,2
41682,13944,292,3
41683,13945,214,2
41684,13945,299,2
41685,13945,279,5
41686,13945,122,2
41687,13946,47,4
41688,13947,250,5
41689,13947,149,5
41690,13947,408,1
41691,13948,219,3
41692,13948,27,2
41693,13949,434,3
41694,13949,110,1
41695,13949,384,2
41696,13949,78,4
41697,13950,483,2
41698,13950,158,5
41699,13950,304,4
41700,13950,226,4
41701,13951,38,5
41702,13951,36,1
41703,13951,179,5
41704,13951,473,1
41705,13951,310,5
41706,13952,184,3
41707,13953,172,2
41708,13953,122,5
41709,13954,160,3
41710,13954,152,3
41711,13954,339,5
41712,13955,85,3
41713,13955,425,4
41714,13955,276,1
41715,13955,11,4
41716,13956,124,3
41717,13957,306,2
41718,13957,25,4
41719,13958,181,2
41720,13958,480,5
41721,13958,428,4
41722,13958,125,5
41723,13958,278,2
41724,13959,335,1
41725,13959,298,5
41726,13960,428,3
41727,13960,48,5
41728,13960,118,3
41729,13960,364,2
41730,13960,360,4
41731,13961,208,2
41732,13961,146,4
41733,13961,384,3
41734,13962,348,5
41735,13962,27,2
41736,13962,441,3
41737,13962,184,5
41738,13962,240,5
41739,13963,450,3
41740,13964,385,1
41741,13965,380,5
41742,13965,49,1
41743,13965,335,4
41744,13965,102,3
41745,13966,132,3
41746,13966,418,5
41747,13966,434,2
41748,13966,476,5
41749,13966,85,5
41750,13967,356,4
41751,13967,496,5
41752,13967,184,3
41753,13967,295,2
41754,13968,101,2
41755,13969,430,4
41756,13969,403,1
41757,13970,498,1
41758,13970,228,3
41759,13970,412,3
41760,13971,342,2
41761,13971,451,5
41762,13971,217,5
41763,13971,77,1
41764,13971,33,4
41765,13972,244,1
41766,13972,471,3
41767,13972,470,3
41768,13972,134,5
41769,13972,203,3
41770,13973,224,4
41771,13973,429,5
41772,13974,258,1
41773,13974,298,5
41774,13975,59,4
41775,13975,37,1
41776,13975,378,5
41777,13975,38,2
41778,13975,149,3
41779,13976,162,5
41780,13976,133,5
41781,13976,36,4
41782,13977,101,5
41783,13977,107,3
41784,13978,341,3
41785,13978,494,4
41786,13978,406,2
41787,13978,431,1
41788,13979,412,4
41789,13979,243,1
41790,13979,344,4
41791,13980,4,5
41792,13980,398,1
41793,13980,386,4
41794,13980,273,1
41795,13981,262,3
41796,13981,287,5
41797,13981,42,2
41798,13981,452,1
41799,13982,348,2
41800,13982,193,4
41801,13982,148,2
41802,13982,45,1
41803,13983,66,2
41804,13983,331,2
41805,13983,460,5
41806,13984,170,1
41807,13984,79,4
41808,13985,467,4
41809,13985,455,2
41810,13986,139,1
41811,13986,467,1
41812,13987,107,3
41813,13987,296,5
41814,13988,188,3
41815,13988,100,1
41816,13988,297,1
41817,13988,491,4
41818,13988,91,2
41819,13989,284,5
41820,13989,266,3
41821,13989,16,5
41822,13989,179,3
41823,13989,414,1
41824,13990,471,2
41825,13990,76,4
41826,13990,8,5
41827,13990,356,4
41828,13990,112,2
41829,13991,120,3
41830,13991,282,1
41831,13992,106,3
41832,13992,497,3
41833,13992,167,1
41834,13992,135,4
41835,13993,91,1
41836,13993,22,1
41837,13994,186,1
41838,13994,196,5
41839,13994,457,3
41840,13995,195,5
41841,13995,246,2
41842,13995,389,4
41843,13996,291,5
41844,13996,366,4
41845,13996,413,1
41846,13997,260,2
41847,13997,379,1
41848,13997,465,1
41849,13997,291,4
41850,13998,280,2
41851,13998,244,2
41852,13999,256,1
41853,13999,133,2
41854,14000,7,2
41855,14000,147,1
41856,14000,265,1
41857,14000,67,1
41858,14000,149,3
41859,14001,247,5
41860,14001,189,3
41861,14001,354,4
41862,14001,116,3
41863,14002,174,2
41864,14003,304,3
41865,14004,176,3
41866,14004,482,3
41867,14004,417,4
41868,14004,141,1
41869,14004,326,5
41870,14005,220,1
41871,14006,69,5
41872,14006,414,5
41873,14006,280,4
41874,14006,243,3
41875,14007,204,1
41876,14007,375,4
41877,14007,228,2
41878,14008,345,2
41879,14008,126,2
41880,14008,38,1
41881,14009,245,2
41882,14010,127,5
41883,14010,245,1
41884,14010,364,3
41885,14010,387,1
41886,14010,370,4
41887,14011,494,5
41888,14011,368,3
41889,14011,217,4
41890,14011,238,1
41891,14012,152,2
41892,14012,424,4
41893,14012,133,3
41894,14012,20,4
41895,14012,305,3
41896,14013,106,4
41897,14013,108,2
41898,14013,24,4
41899,14014,194,1
41900,14014,471,4
41901,14014,366,5
41902,14014,115,3
41903,14014,374,4
41904,14015,192,2
41905,14016,483,1
41906,14017,56,5
41907,14017,236,3
41908,14018,313,5
41909,14018,28,5
41910,14018,389,5
41911,14018,20,5
41912,14019,211,5
41913,14019,227,5
41914,14019,121,1
41915,14019,385,4
41916,14020,332,1
41917,14020,280,3
41918,14020,372,5
41919,14020,491,4
41920,14021,196,5
41921,14021,411,4
41922,14021,53,1
41923,14021,214,5
41924,14022,181,3
41925,14022,312,5
41926,14022,344,3
41927,14022,436,2
41928,14023,420,2
41929,14023,440,2
41930,14023,344,1
41931,14024,209,4
41932,14024,380,2
41933,14025,50,3
41934,14025,328,2
41935,14025,9,3
41936,14025,263,5
41937,14025,249,5
41938,14026,335,1
41939,14026,369,3
41940,14026,174,2
41941,14026,442,1
41942,14026,278,4
41943,14027,9,5
41944,14027,341,2
41945,14027,404,4
41946,14027,2,5
41947,14028,115,3
41948,14028,28,4
41949,14028,391,3
41950,14028,482,1
41951,14028,27,2
41952,14029,302,2
41953,14029,353,5
41954,14030,36,3
41955,14030,389,5
41956,14030,298,4
41957,14030,61,4
41958,14030,414,4
41959,14031,498,4
41960,14031,440,3
41961,14031,249,3
41962,14032,276,2
41963,14032,451,1
41964,14033,487,3
41965,14033,68,3
41966,14034,132,4
41967,14034,350,5
41968,14034,436,3
41969,14034,325,2
41970,14034,465,2
41971,14035,121,4
41972,14036,480,5
41973,14036,378,1
41974,14037,428,1
41975,14037,453,3
41976,14037,328,5
41977,14038,33,2
41978,14038,208,5
41979,14039,328,5
41980,14039,441,5
41981,14039,464,5
41982,14039,10,1
41983,14039,316,4
41984,14040,37,5
41985,14040,49,5
41986,14040,165,4
41987,14040,436,2
41988,14041,260,5
41989,14041,104,4
41990,14041,28,5
41991,14042,291,2
41992,14042,337,2
41993,14042,223,3
41994,14043,395,3
41995,14044,39,2
41996,14044,171,4
41997,14044,469,1
41998,14044,130,5
41999,14044,204,5
42000,14045,76,3
42001,14046,94,1
42002,14046,167,2
42003,14046,249,5
42004,14046,82,4
42005,14046,363,2
42006,14047,348,5
42007,14047,354,4
42008,14048,299,5
42009,14049,282,3
42010,14050,155,2
42011,14051,183,4
42012,14051,282,3
42013,14052,213,3
42014,14052,337,5
42015,14052,494,1
42016,14052,88,4
42017,14053,450,4
42018,14053,425,3
42019,14054,10,2
42020,14054,449,1
42021,14054,484,1
42022,14054,459,2
42023,14054,310,5
42024,14055,423,5
42025,14056,203,2
42026,14057,115,2
42027,14057,269,5
42028,14058,427,5
42029,14058,500,4
42030,14059,211,3
42031,14059,353,5
42032,14059,406,3
42033,14059,49,1
42034,14059,246,4
42035,14060,428,2
42036,14060,182,2
42037,14060,278,3
42038,14061,179,5
42039,14061,461,4
42040,14061,361,2
42041,14061,100,5
42042,14062,440,1
42043,14062,459,5
42044,14062,379,1
42045,14062,80,2
42046,14063,391,1
42047,14063,138,3
42048,14063,476,3
42049,14063,32,2
42050,14064,79,4
42051,14064,343,3
42052,14064,114,1
42053,14064,164,3
42054,14065,191,5
42055,14065,93,4
42056,14065,431,5
42057,14065,136,3
42058,14066,296,1
42059,14066,43,3
42060,14066,103,4
42061,14066,258,3
42062,14067,266,4
42063,14067,139,4
42064,14068,286,4
42065,14068,205,3
42066,14068,464,3
42067,14068,445,4
42068,14068,451,4
42069,14069,123,3
42070,14069,189,1
42071,14069,373,1
42072,14070,250,5
42073,14070,335,2
42074,14070,378,3
42075,14070,75,5
42076,14070,447,3
42077,14071,184,4
42078,14071,173,1
42079,14071,103,4
42080,14071,427,2
42081,14072,268,2
42082,14072,413,2
42083,14073,291,3
42084,14073,338,3
42085,14073,405,2
42086,14074,90,1
42087,14074,179,3
42088,14074,80,5
42089,14075,173,3
42090,14076,72,1
42091,14077,236,1
42092,14077,323,2
42093,14077,178,5
42094,14077,294,4
42095,14078,226,3
42096,14078,148,5
42097,14078,112,3
42098,14079,367,1
42099,14079,409,3
42100,14080,15,5
42101,14080,276,5
42102,14080,32,3
42103,14080,410,1
42104,14080,275,3
42105,14081,306,4
42106,14081,455,4
42107,14081,125,5
42108,14082,95,3
42109,14083,275,5
42110,14084,495,4
42111,14084,485,5
42112,14084,38,4
42113,14084,21,2
42114,14084,391,5
42115,14085,216,2
42116,14085,496,2
42117,14085,299,3
42118,14086,227,3
42119,14086,494,5
42120,14086,241,4
42121,14086,212,1
42122,14086,280,1
42123,14087,291,1
42124,14087,395,3
42125,14087,378,1
42126,14088,331,2
42127,14088,271,5
42128,14089,254,1
42129,14090,46,1
42130,14090,209,1
42131,14091,108,2
42132,14091,184,1
42133,14091,409,5
42134,14091,88,4
42135,14092,309,5
42136,14092,129,5
42137,14092,149,1
42138,14092,450,5
42139,14093,274,3
42140,14093,452,3
42141,14093,485,3
42142,14093,243,1
42143,14094,447,1
42144,14094,182,4
42145,14094,45,4
42146,14095,5,1
42147,14095,219,2
42148,14095,344,2
42149,14095,312,5
42150,14096,446,4
42151,14097,240,4
42152,14097,419,1
42153,14098,241,3
42154,14098,416,4
42155,14098,348,4
42156,14098,223,4
42157,14099,438,1
42158,14099,156,4
42159,14099,431,2
42160,14099,394,3
42161,14100,484,5
42162,14100,287,1
42163,14100,499,2
42164,14101,23,5
42165,14101,281,4
42166,14101,248,1
42167,14101,203,5
42168,14102,295,1
42169,14102,293,1
42170,14103,417,2
42171,14103,419,1
42172,14103,102,2
42173,14104,363,4
42174,14105,43,2
42175,14105,349,5
42176,14105,20,2
42177,14105,87,5
42178,14106,322,5
42179,14106,460,2
42180,14106,294,5
42181,14107,77,3
42182,14107,119,2
42183,14107,396,5
42184,14108,193,5
42185,14108,361,5
42186,14108,65,4
42187,14109,417,4
42188,14109,270,1
42189,14109,203,3
42190,14109,105,3
42191,14109,137,2
42192,14110,467,2
42193,14111,398,3
42194,14111,382,3
42195,14112,234,4
42196,14112,137,3
42197,14112,408,2
42198,14112,255,3
42199,14113,17,4
42200,14113,206,1
42201,14113,295,4
42202,14114,310,1
42203,14115,126,2
42204,14115,227,1
42205,14116,231,1
42206,14116,64,3
42207,14116,496,3
42208,14116,435,5
42209,14116,41,2
42210,14117,369,2
42211,14118,289,4
42212,14118,419,4
42213,14119,270,5
42214,14119,37,5
42215,14119,192,1
42216,14119,353,5
42217,14119,265,4
42218,14120,389,2
42219,14120,469,5
42220,14121,497,3
42221,14121,306,5
42222,14121,431,3
42223,14121,290,2
42224,14121,317,5
42225,14122,179,1
42226,14122,122,1
42227,14123,136,4
42228,14123,2,4
42229,14124,439,1
42230,14125,409,2
42231,14125,270,2
42232,14125,138,5
42233,14125,100,4
42234,14125,317,2
42235,14126,420,4
42236,14127,131,2
42237,14127,481,3
42238,14128,498,1
42239,14128,113,2
42240,14129,469,3
42241,14130,466,1
42242,14130,274,4
42243,14130,205,3
42244,14130,418,3
42245,14131,19,1
42246,14131,262,4
42247,14131,33,2
42248,14132,183,4
42249,14132,443,2
42250,14132,392,5
42251,14132,294,1
42252,14133,41,2
42253,14133,369,2
42254,14133,340,3
42255,14133,146,3
42256,14133,13,1
42257,14134,203,3
42258,14134,16,5
42259,14134,414,4
42260,14134,477,2
42261,14134,237,4
42262,14135,451,2
42263,14135,70,3
42264,14135,139,2
42265,14135,23,2
42266,14136,91,2
42267,14136,177,2
42268,14137,500,2
42269,14138,39,1
42270,14138,83,2
42271,14138,402,4
42272,14139,468,3
42273,14139,191,1
42274,14139,91,2
42275,14140,479,1
42276,14141,410,3
42277,14141,291,5
42278,14142,399,3
42279,14143,175,4
42280,14143,363,3
42281,14143,489,3
42282,14144,80,5
42283,14144,90,4
42284,14144,82,4
42285,14144,298,1
42286,14145,448,5
42287,14145,426,3
42288,14146,414,1
42289,14146,252,4
42290,14146,25,2
42291,14147,169,1
42292,14147,122,5
42293,14148,186,4
42294,14148,63,2
42295,14148,423,4
42296,14148,363,4
42297,14149,280,2
42298,14150,142,3
42299,14150,478,3
42300,14150,193,5
42301,14150,306,5
42302,14150,345,3
42303,14151,467,1
42304,14151,232,1
42305,14151,43,3
42306,14151,397,2
42307,14151,231,1
42308,14152,121,2
42309,14152,334,3
42310,14152,97,2
42311,14153,201,3
42312,14153,33,4
42313,14153,119,1
42314,14154,491,1
42315,14154,378,4
42316,14154,328,2
42317,14154,430,5
42318,14155,356,1
42319,14156,257,4
42320,14156,170,3
42321,14156,63,4
42322,14156,320,2
42323,14156,338,3
42324,14157,89,4
42325,14158,46,5
42326,14158,428,4
42327,14159,414,1
42328,14159,340,4
42329,14159,328,4
42330,14159,428,5
42331,14160,422,1
42332,14160,31,3
42333,14160,471,1
42334,14161,471,3
42335,14161,326,3
42336,14162,302,5
42337,14162,407,4
42338,14163,164,3
42339,14163,278,2
42340,14163,350,1
42341,14163,485,2
42342,14163,79,1
42343,14164,200,5
42344,14164,197,2
42345,14164,457,1
42346,14165,131,5
42347,14165,236,4
42348,14166,171,3
42349,14166,213,5
42350,14166,429,1
42351,14167,299,2
42352,14167,209,3
42353,14167,402,1
42354,14168,36,3
42355,14168,351,1
42356,14169,300,5
42357,14170,128,3
42358,14170,431,1
42359,14171,365,2
42360,14171,8,1
42361,14171,37,3
42362,14172,322,3
42363,14173,375,3
42364,14173,234,2
42365,14173,89,5
42366,14173,231,2
42367,14174,64,1
42368,14175,55,4
42369,14176,97,5
42370,14176,236,1
42371,14176,474,1
42372,14176,264,2
42373,14176,18,1
42374,14177,199,3
42375,14177,285,4
42376,14177,403,2
42377,14178,17,5
42378,14178,474,2
42379,14178,367,5
42380,14179,207,4
42381,14179,419,3
42382,14179,326,5
42383,14180,398,3
42384,14180,456,2
42385,14181,341,1
42386,14182,76,1
42387,14182,41,5
42388,14182,336,3
42389,14183,99,4
42390,14183,489,2
42391,14183,412,4
42392,14183,240,3
42393,14184,258,4
42394,14185,220,1
42395,14186,69,5
42396,14187,252,5
42397,14187,341,1
42398,14188,243,1
42399,14188,307,3
42400,14188,259,2
42401,14188,26,2
42402,14188,336,4
42403,14189,358,5
42404,14189,127,4
42405,14189,375,3
42406,14190,326,5
42407,14190,67,5
42408,14190,144,3
42409,14190,316,2
42410,14191,280,1
42411,14191,332,2
42412,14192,475,4
42413,14192,253,4
42414,14192,55,3
42415,14192,129,4
42416,14193,51,4
42417,14193,141,2
42418,14193,285,4
42419,14193,315,1
42420,14193,112,4
42421,14194,371,2
42422,14194,493,4
42423,14195,476,5
42424,14195,123,1
42425,14195,67,5
42426,14195,94,4
42427,14196,395,1
42428,14196,72,5
42429,14196,148,5
42430,14196,375,1
42431,14197,433,1
42432,14197,321,4
42433,14197,75,5
42434,14198,319,1
42435,14199,451,3
42436,14200,112,1
42437,14200,357,2
42438,14201,217,2
42439,14201,359,1
42440,14201,309,3
42441,14202,395,4
42442,14202,345,2
42443,14202,450,3
42444,14203,447,4
42445,14203,66,3
42446,14203,456,1
42447,14203,450,5
42448,14203,478,2
42449,14204,215,2
42450,14204,487,5
42451,14204,325,4
42452,14204,425,4
42453,14205,107,3
42454,14205,303,2
42455,14205,361,5
42456,14205,491,5
42457,14206,37,5
42458,14206,403,4
42459,14207,467,3
42460,14207,359,2
42461,14208,241,1
42462,14208,75,2
42463,14208,469,2
42464,14209,380,1
42465,14209,183,1
42466,14209,47,1
42467,14209,157,4
42468,14210,353,2
42469,14211,332,1
42470,14211,74,1
42471,14211,61,3
42472,14212,392,3
42473,14213,356,4
42474,14213,242,4
42475,14213,296,3
42476,14214,28,5
42477,14214,127,5
42478,14214,161,3
42479,14214,288,2
42480,14215,497,3
42481,14215,389,1
42482,14216,287,1
42483,14216,164,3
42484,14217,474,2
42485,14217,186,2
42486,14217,3,1
42487,14217,475,5
42488,14218,486,2
42489,14218,436,1
42490,14218,198,2
